82166-0,Influenza virus A RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Avian influenza; Bird flu; DNA NUCLEIC ACID PROBE; DNA probe; FLUA; FLUAV; FLUV; Fowl plague; ID; Infectious Disease; InfectiousDisease; Influ; Influenza A; Influenza A virus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,FLUAV RNA Nph Ql NAA+non-probe,,Influenza virus A RNA [Presence] in Nasopharynx by NAA with non-probe detection,,FLUAV RNA NAA+non-probe Ql (Nph)
50387-0,Chlamydia trachomatis rRNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; C trac; C trach; C tracho; C trachomatis; Cervix; Chlam; Chlam trac; Chlamid; CT; DNA NUCLEIC ACID PROBE; DNA probe; Genital tract; Gen-Probe; Gyn; Gynecology; ID; Infectious Disease; InfectiousDisease; LAT; LCR; LGV; Ligase chain reaction; Ligation-activated transcription; Lymphogranuloma venereum; Microbiology; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; OB; ObGyn; Obstetrics; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; ribosomal RNA; Screen; SDA; Strand Displacement Amplification; TMA; Trachoma; Transcription mediated amplification; UniversalLabOrders,C trach rRNA Cvx Ql NAA+probe,,Chlamydia trachomatis rRNA [Presence] in Cervix by NAA with probe detection,,C. trachomatis rRNA NAA+probe Ql (Cvx)
5783-6,Crystals.unidentified,UA,Crys; Cryst; Crystal; Kidney; LM; Micro; Micros; Microscopic; Nephrology; NOS AB; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Renal; Screen; UA; Unident Crys; UR; URINALYSIS; Urine sediment; Urn; UrnS,Unident Crys UrnS Ql Micro,,Unidentified crystals [Presence] in Urine sediment by Light microscopy,,Unidentified crystals LM Ql (Urine sed)
804-5,Leukocytes,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; HEMATOLOGY/CELL COUNTS; Leuc; Leuk; Leukocyte; Lkcs; Manl; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,WBC # Bld Manual,10*9/L,Leukocytes [#/volume] in Blood by Manual count,10*3/uL,WBC Manual cnt (Bld) [#/Vol]
41499-5,Legionella pneumophila 1 Ag,MICRO,Antigen; Antigens; EIA; ELFA; ELISA; Enzyme immunoassay; i; IAA; ID; Infectious Disease; InfectiousDisease; L pneumo; L pneumo1; L pneumonphila; Legion; Legionela; Legionella pneumophila serogroup 1; MEIA; Microbiology; Ordinal; Philadelphia 1; Pneu; pneum; Pneumophilia; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SUDS; UA; UniversalLabOrders; UR; Urn,L pneumo1 Ag Ur Ql IA,,Legionella pneumophila 1 Ag [Presence] in Urine by Immunoassay,,L. pneumophila 1 Ag IA Ql (U)
67848-2,Leukocyte clumps,UA,Kidney; Leuc; Leuk; Leukocytes; Lkcs; LM; Micro; Micros; Microscopic; Nephrology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Renal; Screen; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS; WBC; WBC clumps; WBCs; White blood cell; White blood cells,WBC clumps UrnS Ql Micro,,Leukocyte clumps [Presence] in Urine sediment by Light microscopy,,Leukocyte clumps LM Ql (Urine sed)
82177-7,Mycoplasma pneumoniae DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Enzootic pneumonia; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; M pneumo; M pneumonia; M pneumoniae; Microbiology; Myco; Myco pneu; Mycoplas; Mycoplasm; Mycoplasmoides pneumoniae; Mycoplasmosis; Mycoplsm; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Pneu; pneum; Pneumo; Pneumon; Pneumonia; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,M pneumo DNA Nph Ql NAA+non-probe,,Mycoplasma pneumoniae DNA [Presence] in Nasopharynx by NAA with non-probe detection,,M. pneumoniae DNA NAA+non-probe Ql (Nph)
5060-9,Borrelia burgdorferi Ab,MICRO,ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; B burg; B burgdor; B burgdorferi; Bb; Burgdorf; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; ID; Infectious Disease; InfectiousDisease; Lyme; Lyme disease; Lymes; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; SUDS,B burgdor Ab Ser IA-aCnc,,Borrelia burgdorferi Ab [Units/volume] in Serum by Immunoassay,[arb'U]/mL,B. burgdorferi Ab IA Qn (S)
8065-5,Cardiolipin Ab.IgG,COAG,ABS; Aby; ACA; aCL; Antby; Anti; Antibodies; Antibody; Anticardiolipin; Arbitrary concentration; Autoantibodies; Autoantibody; Cardio; Cardiolip; Cardiolipn; Cardiolpn; CL; COAGULATION; Hematology; Heme; Immune globulin G; Immunoglobulin G; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Cardiolipin IgG SerPl-aCnc,arb U/mL;GPL units,Cardiolipin IgG Ab [Units/volume] in Serum or Plasma,[arb'U]/mL,Cardiolipin IgG Qn
18983-7,Streptomycin.high potency,ABXBACT,Aminoglycosides; ANTIBIOTIC SUSCEPTIBILITIES; AST; c232; C295; Cidam est; ID; Infectious Disease; InfectiousDisease; Islt; Isol; Novostrep; Point in time; Random; Solustrep; Streptocol; Strepto-fatol; Streptomyc; Streptomycin High Pot; Streptomycin synergy; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty; Synergistic,Streptomycin High Pot Susc Islt,,Streptomycin.high potency [Susceptibility],,Streptomycin.high potency [Susc]
5370-2,Streptolysin O Ab,MICRO,ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; ASO; ASOT; Autoantibodies; Autoantibody; ID; Infectious Disease; InfectiousDisease; Microbiology; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Strep; Strept; UniversalLabOrders,ASO Ab SerPl-aCnc,IU/mL;Todd units; units/mL,Streptolysin O Ab [Units/volume] in Serum or Plasma,[IU]/mL,Streptolysin O Ab Qn
75513-2,DRVVT with 1:1 Pooled Normal Plasma,COAG,Clot; Clottable; COAGULATION; Coagulation assay; Control; Dil Russell Vip Ven; dRVVT w 1:1 PNP; Hematology; Heme; i; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Russell viper venom time; Tilt tube,Mixing dRVVT,s,dRVVT with 1:1 PNP (LA mix),s,dRVVT w 1:1 PNP Coag (PPP) [Time]
29965-1,Sjogrens syndrome-B extractable nuclear Ab.IgG,SERO,ABS; Aby; ANA; ANA IgG; ANF; Antby; Anti; Antibodies; Antibody; Antinuclear antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; ENA; ENA SS-B; Enzyme immunoassay; HA; Ha AB; IAA; Immune globulin G; Immunoglobulin G; La AB; MEIA; NA; Nuc; Point in time; QNT; Quan; Quant; Quantitative; Random; Serology; Serum; Sjogren; SR; SS; SSB; SS-B; SUDS,ENA SS-B IgG Ser IA-aCnc,arb U/mL,Sjogrens syndrome-B extractable nuclear IgG Ab [Units/volume] in Serum by Immunoassay,[arb'U]/mL,Sjogrens syndrome-B extractable nuclear IgG IA Qn (S)
225-3,Doxycycline,ABXBACT,ANTIBIOTIC SUSCEPTIBILITIES; AST; c206; c216; ID; Infectious Disease; InfectiousDisease; Islt; Isol; Minimum inhibitory concentration; Point in time; Random; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty; Vibramycin,Doxycycline Islt MIC,,Doxycycline [Susceptibility] by Minimum inhibitory concentration (MIC),,Doxycycline MIC [Susc]
18263-4,Cholesterol.in HDL,CHEM,"Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; HDLc; HDL-C; Heart Disease; High density lipoprotein cholesterols; Level; Lipid; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPl.Ultracent; SerPlas; Serum; Serum or plasma; Serum or plasma, ultracentrifugate; SR; TCHHDL",HDLc SerPl.Ultracent-mCnc,mg/dL,Cholesterol in HDL [Mass/volume] in Serum or Plasma ultracentrifugate,mg/dL,Cholesterol in HDL (S/P ultracentrifugate) [Mass/Vol]
6516-9,Human papilloma virus rRNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; Genital warts; Gen-Probe; HPV; Human papillomavirus; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; Other; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; ribosomal RNA; Screen; SDA; Spec; Strand Displacement Amplification; TMA; To be specified in another part of the message; Transcription mediated amplification; Unspecified,HPV rRNA Spec Ql NAA+probe,,Human papilloma virus rRNA [Presence] in Specimen by NAA with probe detection,,HPV rRNA NAA+probe Ql (Specimen)
29891-9,Carbon dioxide^post dose urea,MICRO,After; Breath; Carbamide; Carbonic anhydride; cO2; ExG; Exhaled gas; Exhaled gas (=breath); Gases; Gastro; Gastroenterology; GI; Helicobacter pylori breath test; Microbiology; Ordinal; p dose; p urea; Point in time; PR; PST; QL; Qual; Qualitative; Random; Screen; UBT; UniversalLabOrders; Urea breath test,Urea Breath Test Ql,,Helicobacter pylori [Presence] in Stomach by urea breath test,,CO2 post dose urea Ql (Exhl gas)
82162-9,Human coronavirus NL63 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Corona virus; DNA NUCLEIC ACID PROBE; DNA probe; HCoV; HCoV NL63; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HCoV NL63 RNA Nph Ql NAA+non-probe,,Human coronavirus NL63 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,HCoV NL63 RNA NAA+non-probe Ql (Nph)
82161-1,Human coronavirus HKU1 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Corona virus; DNA NUCLEIC ACID PROBE; DNA probe; HCoV; HCoV HKU1; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HCoV HKU1 RNA Nph Ql NAA+non-probe,,Human coronavirus HKU1 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,HCoV HKU1 RNA NAA+non-probe Ql (Nph)
82163-7,Human coronavirus 229E RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Corona virus; DNA NUCLEIC ACID PROBE; DNA probe; HCoV; HCoV 229E; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HCoV 229E RNA Nph Ql NAA+non-probe,,Human coronavirus 229E RNA [Presence] in Nasopharynx by NAA with non-probe detection,,HCoV 229E RNA NAA+non-probe Ql (Nph)
82164-5,Human coronavirus OC43 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Corona virus; DNA NUCLEIC ACID PROBE; DNA probe; HCoV; HCoV OC43; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HCoV OC43 RNA Nph Ql NAA+non-probe,,Human coronavirus OC43 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,HCoV OC43 RNA NAA+non-probe Ql (Nph)
82171-0,Parainfluenza virus 1 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; HPIV; HPIV1; Human respirovirus 1; i; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; Para; Parainflu; Parainfluenza type 1; Parainfluenza type I; PCR; PI1; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HPIV1 RNA Nph Ql NAA+non-probe,,Parainfluenza virus 1 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,Parainfluenza virus 1 RNA NAA+non-probe Ql (Nph)
82172-8,Parainfluenza virus 2 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; HPIV; HPIV2; Human rubulavirus 2; ID; II; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; Para; Parainflu; Parainfluenza type 2; Parainfluenza type II; PCR; PI2; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HPIV2 RNA Nph Ql NAA+non-probe,,Parainfluenza virus 2 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,Parainfluenza virus 2 RNA NAA+non-probe Ql (Nph)
82173-6,Parainfluenza virus 3 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; HPIV; HPIV3; Human respirovirus 3; ID; III; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; Para; Parainflu; Parainfluenza type 3; Parainfluenza type III; PCR; PI3; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HPIV3 RNA Nph Ql NAA+non-probe,,Parainfluenza virus 3 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,Parainfluenza virus 3 RNA NAA+non-probe Ql (Nph)
82174-4,Parainfluenza virus 4 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; HPIV; HPIV4; Human rubulavirus 4; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; Para; Parainflu; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HPIV4 RNA Nph Ql NAA+non-probe,,Parainfluenza virus 4 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,Parainfluenza virus 4 RNA NAA+non-probe Ql (Nph)
2483-6,Insulin-like growth factor binding protein 3,CHEM,Bind; Chemistry; Fac; Fact; HUM; Humulin; IGF; IGF BP; IGF BP3; IGFBP; IH7; III; Insul; Lente; Level; Mass concentration; NPH; Pl; Plasma; Plsm; Point in time; PR; Prot; QNT; Quan; Quant; Quantitative; Random; Semilente; SerP; SerPl; SerPlas; Serum; Serum or plasma; Sliding; SR; Ultralente; UniversalLabOrders,IGF BP3 SerPl-mCnc,mg/L;mcg/mL; ng/mL,Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma,ng/mL,Insulin-like growth factor binding protein 3 [Mass/Vol]
16130-7,Herpes simplex virus 1 DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Herp splx; Herpes simplex virus type 1; HSV; HSV1; i; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; Other; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Spec; Strand Displacement Amplification; TMA; To be specified in another part of the message; Transcription mediated amplification; Unspecified,HSV1 DNA Spec Ql NAA+probe,,Herpes simplex virus 1 DNA [Presence] in Specimen by NAA with probe detection,,HSV 1 DNA NAA+probe Ql (Specimen)
71690-2,Nucleated cells,HEM/BC,"#; ABS; absolute; absolutes; Auto; Automated detection; B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Cell; Cellularity; Cnt; Count; Count/volume; CT; Elec; Elect; Electr; Fl; Fld; FLU; Fluid; HEMATOLOGY/CELL COUNTS; Nuc; Nuc cell; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random",Nuc cell # Fld Auto,10*3/uL,Nucleated cells [#/volume] in Body fluid by Automated count,10*3/uL,Nucleated cells Auto (Body fld) [#/Vol]
2709-4,Oxygen saturation,HEMODYN.MOLEC,Blood - capillary; Cap bld; Cap blood; Capillary bld; Capillary blood; Finger stick; Hemodynamics; HEMODYNAMICS.MOLEC; Lung; Mass Fraction; O2; Percent; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; tO2,SaO2 % BldC,%,Oxygen saturation in Capillary blood,%,
55752-0,Clinical information,PUBLICHEALTH,AOEObservation; Finding; Findings; Narrative; Point in time; Public Health; PUBLICHEALTH; Random; Report,Clinical info,,Clinical information,,
11090-8,Smith extractable nuclear Ab,SERO,ABS; Aby; ANA; ANF; Antby; Anti; Antibodies; Antibody; Antinuclear antibody; Arbitrary concentration; Autoantibodies; Autoantibody; ENA; ENA SM; NA; Nuc; Point in time; QNT; Quan; Quant; Quantitative; Random; Serology; Serum; SM; SR; UniversalLabOrders,ENA SM Ab Ser-aCnc,arb U/mL,Smith extractable nuclear Ab [Units/volume] in Serum,[arb'U]/mL,Smith extractable nuclear Ab Qn (S)
82167-8,Influenza virus A H1 RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Avian influenza; Bird flu; DNA NUCLEIC ACID PROBE; DNA probe; FLUA; FLUAV; FLUAV H1; FLUV; Fowl plague; ID; Infectious Disease; InfectiousDisease; Influ; Influenza A; Influenza A virus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,FLUAV H1 RNA Nph Ql NAA+non-probe,,Influenza virus A H1 RNA [Presence] in Nasopharynx by NAA with non-probe detection,,FLUAV H1 RNA NAA+non-probe Ql (Nph)
